origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
JFK,2013,3,1,0,39.02,28.94,66.85,320.0,10.35702,,0.0,1002.9,10.0,2013-03-01 00:00:00
JFK,2013,3,1,1,37.04,28.94,72.24,310.0,10.35702,,0.0,1002.7,10.0,2013-03-01 01:00:00
JFK,2013,3,1,2,37.94,28.94,69.73,310.0,10.35702,,0.0,1003.0,10.0,2013-03-01 02:00:00
JFK,2013,3,1,3,37.04,28.94,72.24,300.0,9.20624,,0.0,1003.6,10.0,2013-03-01 03:00:00
JFK,2013,3,1,4,35.96,28.04,72.66,320.0,12.65858,,0.0,1003.7,10.0,2013-03-01 04:00:00
JFK,2013,3,1,5,37.04,28.04,69.63,310.0,10.35702,,0.0,1004.2,10.0,2013-03-01 05:00:00
JFK,2013,3,1,6,35.96,28.04,72.66,300.0,8.05546,,0.0,1004.6,10.0,2013-03-01 06:00:00
JFK,2013,3,1,7,39.92,30.02,67.45,310.0,9.20624,,0.0,1005.3,10.0,2013-03-01 07:00:00
JFK,2013,3,1,8,41.0,28.94,61.89,330.0,12.65858,,0.0,1005.7,10.0,2013-03-01 08:00:00
JFK,2013,3,1,9,42.98,28.04,55.27,330.0,11.5078,20.71404,0.0,1005.8,10.0,2013-03-01 09:00:00
JFK,2013,3,1,10,44.06,26.96,50.73,330.0,9.20624,,0.0,1005.8,10.0,2013-03-01 10:00:00
JFK,2013,3,1,11,44.06,26.96,50.73,340.0,10.35702,,0.0,1005.9,10.0,2013-03-01 11:00:00
JFK,2013,3,1,12,44.06,26.06,48.87,330.0,10.35702,,0.0,1005.7,10.0,2013-03-01 12:00:00
JFK,2013,3,1,13,44.06,26.06,48.87,340.0,10.35702,,0.0,1005.3,10.0,2013-03-01 13:00:00
JFK,2013,3,1,14,44.06,26.06,48.87,320.0,6.90468,,0.0,1005.3,10.0,2013-03-01 14:00:00
JFK,2013,3,1,15,44.06,24.08,45.01,320.0,13.80936,,0.0,1005.4,10.0,2013-03-01 15:00:00
JFK,2013,3,1,16,42.98,24.08,46.91,320.0,16.11092,24.16638,0.0,1005.8,10.0,2013-03-01 16:00:00
JFK,2013,3,1,17,42.98,24.98,48.7,310.0,18.41248,23.0156,0.0,1006.5,10.0,2013-03-01 17:00:00
JFK,2013,3,1,18,42.08,24.98,50.42,320.0,18.41248,,0.0,1007.2,10.0,2013-03-01 18:00:00
JFK,2013,3,1,19,41.0,26.06,54.97,330.0,19.56326,26.467940000000002,0.0,1007.7,10.0,2013-03-01 19:00:00
JFK,2013,3,1,20,39.92,24.98,54.81,330.0,20.71404,26.467940000000002,0.0,1008.0,10.0,2013-03-01 20:00:00
JFK,2013,3,1,21,39.02,24.98,56.77,330.0,18.41248,24.16638,0.0,1008.2,10.0,2013-03-01 21:00:00
JFK,2013,3,1,22,39.02,24.08,54.68,330.0,17.2617,,0.0,1008.4,10.0,2013-03-01 22:00:00
JFK,2013,3,1,23,37.94,23.0,54.51,330.0,17.2617,,0.0,1008.2,10.0,2013-03-01 23:00:00
JFK,2013,3,2,0,37.04,21.92,53.97,330.0,16.11092,,0.0,1008.1,10.0,2013-03-02 00:00:00
JFK,2013,3,2,1,35.96,21.02,54.21,340.0,11.5078,,0.0,1008.0,10.0,2013-03-02 01:00:00
JFK,2013,3,2,2,35.96,21.02,54.21,340.0,13.80936,,0.0,1008.1,10.0,2013-03-02 02:00:00
JFK,2013,3,2,3,35.06,21.92,58.37,310.0,12.65858,,0.0,1008.5,10.0,2013-03-02 03:00:00
JFK,2013,3,2,4,35.06,21.92,58.37,310.0,12.65858,,0.0,1008.2,10.0,2013-03-02 04:00:00
JFK,2013,3,2,5,35.06,21.92,58.37,330.0,12.65858,,0.0,1008.3,10.0,2013-03-02 05:00:00
JFK,2013,3,2,6,35.06,21.92,58.37,300.0,10.35702,,0.0,1008.5,10.0,2013-03-02 06:00:00
JFK,2013,3,2,7,35.06,21.92,58.37,300.0,11.5078,,0.0,1008.5,10.0,2013-03-02 07:00:00
JFK,2013,3,2,8,37.04,21.92,53.97,320.0,11.5078,,0.0,1008.3,10.0,2013-03-02 08:00:00
JFK,2013,3,2,9,39.02,21.02,48.07,340.0,12.65858,,0.0,1008.0,10.0,2013-03-02 09:00:00
JFK,2013,3,2,10,39.92,21.02,46.41,350.0,11.5078,25.31716,0.0,1007.7,10.0,2013-03-02 10:00:00
JFK,2013,3,2,11,41.0,21.02,44.51,330.0,9.20624,,0.0,1007.5,10.0,2013-03-02 11:00:00
JFK,2013,3,2,12,39.02,21.02,48.07,300.0,5.7539,,0.0,1006.8,9.0,2013-03-02 12:00:00
JFK,2013,3,2,13,39.02,21.92,49.93,310.0,10.35702,,0.0,1006.4,10.0,2013-03-02 13:00:00
JFK,2013,3,2,14,39.92,23.0,50.46,310.0,9.20624,,0.0,1006.0,10.0,2013-03-02 14:00:00
JFK,2013,3,2,15,39.02,23.0,52.26,300.0,12.65858,,0.0,1005.9,10.0,2013-03-02 15:00:00
JFK,2013,3,2,16,37.94,23.0,54.51,300.0,14.960139999999999,,0.0,1006.2,10.0,2013-03-02 16:00:00
JFK,2013,3,2,17,37.94,21.92,52.09,320.0,11.5078,20.71404,0.0,1006.6,10.0,2013-03-02 17:00:00
JFK,2013,3,2,18,37.04,21.92,53.97,310.0,13.80936,,0.0,1007.2,10.0,2013-03-02 18:00:00
JFK,2013,3,2,19,35.06,24.98,66.36,300.0,13.80936,,0.0,1007.4,8.0,2013-03-02 19:00:00
JFK,2013,3,2,20,33.08,26.06,75.11,310.0,14.960139999999999,23.0156,0.0,1007.6,6.0,2013-03-02 20:00:00
JFK,2013,3,2,21,32.0,26.96,81.42,320.0,13.80936,,0.0,1007.5,9.0,2013-03-02 21:00:00
JFK,2013,3,2,22,32.0,26.06,78.45,330.0,12.65858,,0.0,1007.2,8.0,2013-03-02 22:00:00
JFK,2013,3,2,23,32.0,24.98,75.0,330.0,16.11092,,0.0,1007.0,8.0,2013-03-02 23:00:00
JFK,2013,3,3,0,30.92,24.98,78.35,320.0,9.20624,,0.0,1007.2,5.0,2013-03-03 00:00:00
JFK,2013,3,3,1,30.92,24.08,75.46,320.0,12.65858,,0.0,1007.0,9.0,2013-03-03 01:00:00
JFK,2013,3,3,2,30.92,21.92,68.92,320.0,11.5078,,0.0,1006.7,8.0,2013-03-03 02:00:00
JFK,2013,3,3,3,28.94,21.92,74.7,300.0,11.5078,,0.0,1006.5,8.0,2013-03-03 03:00:00
JFK,2013,3,3,4,30.02,19.94,65.72,320.0,10.35702,,0.0,1006.8,10.0,2013-03-03 04:00:00
JFK,2013,3,3,5,30.02,17.06,58.08,310.0,13.80936,,0.0,1006.9,10.0,2013-03-03 05:00:00
JFK,2013,3,3,6,30.02,17.06,58.08,310.0,12.65858,,0.0,1007.3,10.0,2013-03-03 06:00:00
JFK,2013,3,3,7,30.92,17.06,55.99,300.0,13.80936,,0.0,1007.5,10.0,2013-03-03 07:00:00
JFK,2013,3,3,8,32.0,15.98,51.15,300.0,13.80936,,0.0,1007.3,10.0,2013-03-03 08:00:00
JFK,2013,3,3,9,33.08,15.98,48.98,330.0,13.80936,19.56326,0.0,1007.0,10.0,2013-03-03 09:00:00
JFK,2013,3,3,10,33.98,15.98,47.25,300.0,11.5078,,0.0,1006.9,10.0,2013-03-03 10:00:00
JFK,2013,3,3,11,35.06,17.06,47.42,290.0,11.5078,20.71404,0.0,1006.5,10.0,2013-03-03 11:00:00
JFK,2013,3,3,12,37.94,17.06,42.32,330.0,13.80936,19.56326,0.0,1005.6,10.0,2013-03-03 12:00:00
JFK,2013,3,3,13,39.02,17.06,40.57,270.0,11.5078,23.0156,0.0,1005.0,10.0,2013-03-03 13:00:00
JFK,2013,3,3,14,39.92,15.98,37.38,320.0,14.960139999999999,24.16638,0.0,1004.7,10.0,2013-03-03 14:00:00
JFK,2013,3,3,15,39.92,15.98,37.38,310.0,13.80936,23.0156,0.0,1004.6,10.0,2013-03-03 15:00:00
JFK,2013,3,3,16,39.02,15.98,38.72,320.0,17.2617,,0.0,1004.8,10.0,2013-03-03 16:00:00
JFK,2013,3,3,17,35.96,17.96,47.57,310.0,20.71404,,0.0,1005.5,10.0,2013-03-03 17:00:00
JFK,2013,3,3,18,35.06,17.96,49.3,310.0,19.56326,27.61872,0.0,1006.3,10.0,2013-03-03 18:00:00
JFK,2013,3,3,19,33.98,15.98,47.25,300.0,21.86482,27.61872,0.0,1006.8,10.0,2013-03-03 19:00:00
JFK,2013,3,3,20,32.0,15.08,49.19,310.0,17.2617,24.16638,0.0,1007.3,10.0,2013-03-03 20:00:00
JFK,2013,3,3,21,32.0,15.08,49.19,310.0,17.2617,,0.0,1007.7,10.0,2013-03-03 21:00:00
JFK,2013,3,3,22,30.02,15.08,53.29,310.0,21.86482,25.31716,0.0,1007.6,10.0,2013-03-03 22:00:00
JFK,2013,3,3,23,28.94,15.08,55.69,320.0,18.41248,26.467940000000002,0.0,1007.9,10.0,2013-03-03 23:00:00
JFK,2013,3,4,0,28.94,14.0,53.13,310.0,20.71404,26.467940000000002,0.0,1008.1,10.0,2013-03-04 00:00:00
JFK,2013,3,4,1,28.04,14.0,55.12,320.0,17.2617,,0.0,1008.1,10.0,2013-03-04 01:00:00
JFK,2013,3,4,2,28.04,12.92,52.57,320.0,20.71404,28.7695,0.0,1008.1,10.0,2013-03-04 02:00:00
JFK,2013,3,4,3,28.04,14.0,55.12,310.0,18.41248,21.86482,0.0,1008.5,10.0,2013-03-04 03:00:00
JFK,2013,3,4,4,28.04,15.98,60.1,300.0,16.11092,20.71404,0.0,1008.7,10.0,2013-03-04 04:00:00
JFK,2013,3,4,5,28.94,17.06,60.69,300.0,16.11092,21.86482,0.0,1008.8,10.0,2013-03-04 05:00:00
JFK,2013,3,4,6,30.02,17.06,58.08,310.0,14.960139999999999,,0.0,1009.3,10.0,2013-03-04 06:00:00
JFK,2013,3,4,7,30.92,17.96,58.21,300.0,20.71404,27.61872,0.0,1009.7,10.0,2013-03-04 07:00:00
JFK,2013,3,4,8,33.08,17.06,51.33,320.0,21.86482,31.07106,0.0,1009.1,10.0,2013-03-04 08:00:00
JFK,2013,3,4,9,35.96,17.96,47.57,310.0,17.2617,,0.0,1009.3,10.0,2013-03-04 09:00:00
JFK,2013,3,4,10,37.94,17.06,42.32,320.0,19.56326,25.31716,0.0,1009.4,10.0,2013-03-04 10:00:00
JFK,2013,3,4,11,39.92,17.06,39.17,290.0,19.56326,26.467940000000002,0.0,1008.9,10.0,2013-03-04 11:00:00
JFK,2013,3,4,12,42.98,17.96,36.18,320.0,21.86482,29.920279999999998,0.0,1008.3,10.0,2013-03-04 12:00:00
JFK,2013,3,4,13,42.98,17.06,34.81,300.0,16.11092,23.0156,0.0,1007.8,10.0,2013-03-04 13:00:00
JFK,2013,3,4,14,42.08,17.06,36.03,290.0,21.86482,27.61872,0.0,1008.0,10.0,2013-03-04 14:00:00
JFK,2013,3,4,15,42.08,17.06,36.03,320.0,20.71404,27.61872,0.0,1008.5,10.0,2013-03-04 15:00:00
JFK,2013,3,4,16,39.92,17.06,39.17,320.0,23.0156,26.467940000000002,0.0,1008.9,10.0,2013-03-04 16:00:00
JFK,2013,3,4,17,37.94,15.98,40.39,320.0,20.71404,28.7695,0.0,1009.6,10.0,2013-03-04 17:00:00
JFK,2013,3,4,18,37.04,15.98,41.84,310.0,17.2617,27.61872,0.0,1010.5,10.0,2013-03-04 18:00:00
JFK,2013,3,4,19,35.96,17.06,45.76,320.0,21.86482,32.22184,0.0,1011.2,10.0,2013-03-04 19:00:00
JFK,2013,3,4,20,35.06,17.06,47.42,310.0,21.86482,29.920279999999998,0.0,1011.5,10.0,2013-03-04 20:00:00
JFK,2013,3,4,21,33.98,17.06,49.51,330.0,24.16638,33.37262,0.0,1012.1,10.0,2013-03-04 21:00:00
JFK,2013,3,4,22,33.08,17.06,51.33,320.0,21.86482,27.61872,0.0,1012.7,10.0,2013-03-04 22:00:00
JFK,2013,3,4,23,33.08,17.96,53.36,310.0,21.86482,27.61872,0.0,1012.7,10.0,2013-03-04 23:00:00
JFK,2013,3,5,0,33.08,17.96,53.36,310.0,21.86482,31.07106,0.0,1013.2,10.0,2013-03-05 00:00:00
JFK,2013,3,5,2,32.0,19.04,58.37,310.0,19.56326,,0.0,1013.3,10.0,2013-03-05 02:00:00
JFK,2013,3,5,3,32.0,19.04,58.37,310.0,17.2617,,0.0,1013.6,10.0,2013-03-05 03:00:00
JFK,2013,3,5,4,32.0,19.94,60.66,320.0,17.2617,25.31716,0.0,1014.3,10.0,2013-03-05 04:00:00
JFK,2013,3,5,5,32.0,19.94,60.66,320.0,13.80936,,0.0,1015.2,10.0,2013-03-05 05:00:00
JFK,2013,3,5,6,32.0,19.94,60.66,310.0,12.65858,,0.0,1015.8,10.0,2013-03-05 06:00:00
JFK,2013,3,5,7,33.98,19.94,56.02,330.0,13.80936,,0.0,1016.4,10.0,2013-03-05 07:00:00
JFK,2013,3,5,8,37.04,21.02,51.95,340.0,13.80936,23.0156,0.0,1016.4,10.0,2013-03-05 08:00:00
JFK,2013,3,5,9,39.92,21.02,46.41,340.0,12.65858,,0.0,1016.4,10.0,2013-03-05 09:00:00
JFK,2013,3,5,10,42.98,21.92,42.84,330.0,11.5078,,0.0,1016.0,10.0,2013-03-05 10:00:00
JFK,2013,3,5,11,44.06,21.92,41.1,10.0,8.05546,18.41248,0.0,1015.8,10.0,2013-03-05 11:00:00
JFK,2013,3,5,12,44.96,23.0,41.56,300.0,5.7539,17.2617,0.0,1015.5,10.0,2013-03-05 12:00:00
JFK,2013,3,5,13,46.94,21.92,36.85,350.0,8.05546,,0.0,1015.5,10.0,2013-03-05 13:00:00
JFK,2013,3,5,14,48.02,21.92,35.38,30.0,9.20624,16.11092,0.0,1015.4,10.0,2013-03-05 14:00:00
JFK,2013,3,5,15,48.02,21.92,35.38,360.0,11.5078,19.56326,0.0,1015.3,10.0,2013-03-05 15:00:00
JFK,2013,3,5,16,46.94,21.92,36.85,50.0,8.05546,,0.0,1015.2,10.0,2013-03-05 16:00:00
JFK,2013,3,5,17,44.06,23.0,43.02,70.0,3.45234,,0.0,1015.8,10.0,2013-03-05 17:00:00
JFK,2013,3,5,18,39.92,28.04,62.21,130.0,5.7539,,0.0,1016.4,10.0,2013-03-05 18:00:00
JFK,2013,3,5,19,37.94,26.96,64.29,0.0,0.0,,0.0,1016.4,10.0,2013-03-05 19:00:00
JFK,2013,3,5,20,37.94,28.04,67.21,120.0,4.60312,,0.0,1016.4,10.0,2013-03-05 20:00:00
JFK,2013,3,5,21,37.94,28.04,67.21,110.0,4.60312,,0.0,1016.6,10.0,2013-03-05 21:00:00
JFK,2013,3,5,22,37.94,30.02,72.87,100.0,3.45234,,0.0,1016.4,10.0,2013-03-05 22:00:00
JFK,2013,3,5,23,39.02,32.0,75.69,90.0,5.7539,,0.0,1015.8,10.0,2013-03-05 23:00:00
JFK,2013,3,6,0,37.94,30.92,75.58,80.0,6.90468,,0.0,1015.5,10.0,2013-03-06 00:00:00
JFK,2013,3,6,1,37.94,32.0,78.96,90.0,8.05546,,0.0,1015.3,10.0,2013-03-06 01:00:00
JFK,2013,3,6,2,37.94,32.0,78.96,80.0,10.35702,,0.0,1014.1,10.0,2013-03-06 02:00:00
JFK,2013,3,6,3,37.94,32.0,78.96,60.0,18.41248,23.0156,0.0,1013.2,10.0,2013-03-06 03:00:00
JFK,2013,3,6,4,37.94,30.92,75.58,70.0,16.11092,,0.0,,10.0,2013-03-06 04:00:00
JFK,2013,3,6,5,39.02,30.92,72.46,70.0,14.960139999999999,,0.0,1013.1,10.0,2013-03-06 05:00:00
JFK,2013,3,6,6,39.02,30.92,72.46,60.0,20.71404,26.467940000000002,0.0,1012.4,10.0,2013-03-06 06:00:00
JFK,2013,3,6,7,39.92,30.92,69.96,60.0,25.31716,32.22184,0.0,1012.4,10.0,2013-03-06 07:00:00
JFK,2013,3,6,8,39.92,30.92,69.96,70.0,24.16638,29.920279999999998,0.0,1012.7,10.0,2013-03-06 08:00:00
JFK,2013,3,6,9,41.0,30.92,67.09,60.0,26.467940000000002,34.5234,0.0,1012.4,10.0,2013-03-06 09:00:00
JFK,2013,3,6,10,42.08,32.0,67.22,60.0,18.41248,31.07106,0.0,1011.8,10.0,2013-03-06 10:00:00
JFK,2013,3,6,11,42.98,33.08,67.81,60.0,28.7695,36.82496,0.0,1011.2,9.0,2013-03-06 11:00:00
JFK,2013,3,6,12,41.0,33.98,75.88,50.0,23.0156,35.67418,0.0,1011.1,10.0,2013-03-06 12:00:00
JFK,2013,3,6,13,41.0,30.02,64.68,60.0,31.07106,43.72964,0.0,1011.1,10.0,2013-03-06 13:00:00
JFK,2013,3,6,14,41.0,28.94,61.89,50.0,37.97574,46.0312,0.0,,10.0,2013-03-06 14:00:00
JFK,2013,3,6,15,39.92,30.02,67.45,40.0,26.467940000000002,40.2773,0.0,1011.1,10.0,2013-03-06 15:00:00
JFK,2013,3,6,16,39.92,30.92,69.96,30.0,26.467940000000002,41.42808,0.0,1010.9,10.0,2013-03-06 16:00:00
JFK,2013,3,6,17,41.0,28.94,61.89,30.0,26.467940000000002,41.42808,0.0,1011.2,10.0,2013-03-06 17:00:00
JFK,2013,3,6,18,39.92,30.2,69.88,30.0,32.22184,43.72964,0.0,,10.0,2013-03-06 18:00:00
JFK,2013,3,6,19,39.92,28.04,62.21,20.0,29.920279999999998,36.82496,0.0,1012.5,10.0,2013-03-06 19:00:00
JFK,2013,3,6,20,39.2,28.4,67.21,20.0,32.22184,46.0312,0.0,,10.0,2013-03-06 20:00:00
JFK,2013,3,6,21,37.94,28.94,69.73,30.0,31.07106,47.181979999999996,0.0,,10.0,2013-03-06 21:00:00
JFK,2013,3,6,22,37.94,26.96,64.29,30.0,31.07106,37.97574,0.0,1013.0,10.0,2013-03-06 22:00:00
JFK,2013,3,6,23,35.96,30.02,78.79,20.0,33.37262,42.57886,0.0,,9.0,2013-03-06 23:00:00
JFK,2013,3,7,0,35.96,30.02,78.79,20.0,25.31716,35.67418,0.0,1012.9,9.0,2013-03-07 00:00:00
JFK,2013,3,7,1,33.98,30.92,88.42,360.0,24.16638,33.37262,0.0,1013.0,9.0,2013-03-07 01:00:00
JFK,2013,3,7,2,33.98,30.92,88.42,360.0,20.71404,28.7695,0.0,1012.7,9.0,2013-03-07 02:00:00
JFK,2013,3,7,3,35.6,30.2,80.51,10.0,23.0156,35.67418,0.0,,10.0,2013-03-07 03:00:00
JFK,2013,3,7,4,35.96,26.96,69.51,10.0,26.467940000000002,33.37262,0.0,1013.9,10.0,2013-03-07 04:00:00
JFK,2013,3,7,5,35.96,26.06,66.97,10.0,25.31716,35.67418,0.0,1014.2,9.0,2013-03-07 05:00:00
JFK,2013,3,7,6,35.06,26.96,72.03,10.0,19.56326,29.920279999999998,0.0,1014.9,9.0,2013-03-07 06:00:00
JFK,2013,3,7,7,35.06,26.96,72.03,360.0,20.71404,33.37262,0.0,1015.3,9.0,2013-03-07 07:00:00
JFK,2013,3,7,8,35.6,30.02,81.65,360.0,24.16638,33.37262,0.0,,7.0,2013-03-07 08:00:00
JFK,2013,3,7,9,35.96,28.94,75.39,360.0,19.56326,32.22184,0.0,1015.7,10.0,2013-03-07 09:00:00
JFK,2013,3,7,10,35.96,28.94,75.39,360.0,25.31716,31.07106,0.0,,10.0,2013-03-07 10:00:00
JFK,2013,3,7,11,37.94,28.94,69.73,360.0,23.0156,29.920279999999998,0.0,1016.2,9.0,2013-03-07 11:00:00
JFK,2013,3,7,12,39.02,28.94,69.67,360.0,20.71404,32.22184,0.0,,10.0,2013-03-07 12:00:00
JFK,2013,3,7,13,37.94,30.92,75.58,340.0,17.2617,,0.0,1016.1,9.0,2013-03-07 13:00:00
JFK,2013,3,7,14,37.94,30.92,75.58,340.0,20.71404,27.61872,0.0,1016.5,10.0,2013-03-07 14:00:00
JFK,2013,3,7,15,35.96,30.92,81.72,340.0,20.71404,29.920279999999998,0.0,1017.1,8.0,2013-03-07 15:00:00
JFK,2013,3,7,16,35.96,30.02,78.79,350.0,24.16638,34.5234,0.0,1017.4,8.0,2013-03-07 16:00:00
JFK,2013,3,7,17,35.06,30.02,81.65,340.0,24.16638,37.97574,0.0,1017.9,9.0,2013-03-07 17:00:00
JFK,2013,3,7,18,35.06,30.02,81.65,340.0,25.31716,34.5234,0.0,1018.2,9.0,2013-03-07 18:00:00
JFK,2013,3,7,19,33.98,30.2,86.49,340.0,24.16638,31.07106,0.0,,9.0,2013-03-07 19:00:00
JFK,2013,3,7,20,33.98,30.92,88.42,340.0,18.41248,26.467940000000002,0.02,1018.0,4.0,2013-03-07 20:00:00
JFK,2013,3,7,21,33.8,30.92,91.66,340.0,18.41248,,0.01,,4.0,2013-03-07 21:00:00
JFK,2013,3,7,22,33.08,30.92,91.66,350.0,16.11092,,0.02,1017.8,3.0,2013-03-07 22:00:00
JFK,2013,3,7,23,33.08,30.02,88.37,340.0,14.960139999999999,,0.02,1017.7,3.0,2013-03-07 23:00:00
JFK,2013,3,8,0,33.08,30.02,88.37,340.0,16.11092,,0.01,1017.6,3.0,2013-03-08 00:00:00
JFK,2013,3,8,1,33.08,30.02,88.37,340.0,20.71404,27.61872,0.01,1017.2,3.0,2013-03-08 01:00:00
JFK,2013,3,8,2,33.8,30.2,88.37,340.0,23.0156,33.37262,0.0,,5.0,2013-03-08 02:00:00
JFK,2013,3,8,3,32.0,30.02,92.29,340.0,18.41248,,0.01,1016.0,3.0,2013-03-08 03:00:00
JFK,2013,3,8,4,32.0,30.2,92.97,350.0,20.71404,27.61872,0.04,,2.0,2013-03-08 04:00:00
JFK,2013,3,8,5,30.92,28.94,92.26,340.0,24.16638,32.22184,0.03,1015.8,1.0,2013-03-08 05:00:00
JFK,2013,3,8,6,30.92,28.94,92.26,350.0,23.0156,29.920279999999998,0.02,1015.9,1.0,2013-03-08 06:00:00
JFK,2013,3,8,7,30.92,28.94,92.92,350.0,20.71404,31.07106,0.0,,1.5,2013-03-08 07:00:00
JFK,2013,3,8,8,30.92,28.94,92.92,340.0,21.86482,28.7695,0.01,,0.75,2013-03-08 08:00:00
JFK,2013,3,8,9,30.92,28.94,92.26,350.0,24.16638,32.22184,0.03,1016.5,0.5,2013-03-08 09:00:00
JFK,2013,3,8,10,32.0,30.02,92.29,340.0,26.467940000000002,33.37262,0.01,,1.0,2013-03-08 10:00:00
JFK,2013,3,8,11,33.08,28.94,84.56,350.0,25.31716,29.920279999999998,0.0,1016.8,1.0,2013-03-08 11:00:00
JFK,2013,3,8,12,33.98,30.2,86.49,340.0,23.0156,32.22184,0.0,,2.0,2013-03-08 12:00:00
JFK,2013,3,8,13,33.98,30.2,86.49,340.0,24.16638,28.7695,0.01,,1.5,2013-03-08 13:00:00
JFK,2013,3,8,14,35.96,30.92,81.72,350.0,18.41248,,0.0,,8.0,2013-03-08 14:00:00
JFK,2013,3,8,15,37.04,30.92,80.51,350.0,16.11092,,0.0,,10.0,2013-03-08 15:00:00
JFK,2013,3,8,16,37.94,30.02,72.87,350.0,11.5078,,0.0,1018.0,10.0,2013-03-08 16:00:00
JFK,2013,3,8,17,39.02,28.94,66.85,350.0,11.5078,,0.0,1019.2,10.0,2013-03-08 17:00:00
JFK,2013,3,8,18,39.02,28.04,64.43,350.0,11.5078,,0.0,1020.4,10.0,2013-03-08 18:00:00
JFK,2013,3,8,19,39.92,28.04,62.21,350.0,14.960139999999999,,0.0,1021.0,10.0,2013-03-08 19:00:00
JFK,2013,3,8,20,39.92,28.04,62.21,350.0,17.2617,,0.0,1021.3,10.0,2013-03-08 20:00:00
JFK,2013,3,8,21,39.92,26.96,59.5,340.0,20.71404,,0.0,1021.4,10.0,2013-03-08 21:00:00
JFK,2013,3,8,22,39.92,26.06,57.33,350.0,14.960139999999999,24.16638,0.0,1021.7,10.0,2013-03-08 22:00:00
JFK,2013,3,8,23,39.02,24.08,54.68,350.0,18.41248,,0.0,1021.7,10.0,2013-03-08 23:00:00
JFK,2013,3,9,0,37.94,24.08,57.04,350.0,17.2617,,0.0,1021.8,10.0,2013-03-09 00:00:00
JFK,2013,3,9,1,37.04,24.98,61.35,340.0,18.41248,,0.0,1021.5,10.0,2013-03-09 01:00:00
JFK,2013,3,9,2,35.96,24.08,61.67,350.0,20.71404,,0.0,1021.4,10.0,2013-03-09 02:00:00
JFK,2013,3,9,3,35.06,24.08,63.91,350.0,18.41248,,0.0,1021.7,10.0,2013-03-09 03:00:00
JFK,2013,3,9,4,35.06,23.0,61.08,340.0,16.11092,,0.0,1022.7,10.0,2013-03-09 04:00:00
JFK,2013,3,9,5,33.98,23.0,63.77,350.0,18.41248,,0.0,1023.3,10.0,2013-03-09 05:00:00
JFK,2013,3,9,6,35.06,21.92,58.37,350.0,16.11092,,0.0,1023.7,10.0,2013-03-09 06:00:00
JFK,2013,3,9,7,37.94,21.92,52.09,350.0,19.56326,,0.0,1024.2,10.0,2013-03-09 07:00:00
JFK,2013,3,9,8,39.92,23.0,50.46,350.0,14.960139999999999,,0.0,1024.4,10.0,2013-03-09 08:00:00
JFK,2013,3,9,9,42.98,21.92,42.84,350.0,14.960139999999999,,0.0,1025.0,10.0,2013-03-09 09:00:00
JFK,2013,3,9,10,46.04,24.08,41.74,350.0,16.11092,,0.0,1024.9,10.0,2013-03-09 10:00:00
JFK,2013,3,9,11,48.02,23.0,37.03,340.0,16.11092,,0.0,1024.9,10.0,2013-03-09 11:00:00
JFK,2013,3,9,12,51.08,21.02,30.39,350.0,11.5078,,0.0,1024.2,10.0,2013-03-09 12:00:00
JFK,2013,3,9,13,53.06,17.96,24.79,350.0,14.960139999999999,,0.0,1023.3,10.0,2013-03-09 13:00:00
JFK,2013,3,9,14,55.04,17.96,23.06,10.0,10.35702,,0.0,1023.6,10.0,2013-03-09 14:00:00
JFK,2013,3,9,15,53.96,17.06,23.07,340.0,12.65858,,0.0,1023.9,10.0,2013-03-09 15:00:00
JFK,2013,3,9,16,53.06,15.98,22.75,360.0,14.960139999999999,,0.0,1023.9,10.0,2013-03-09 16:00:00
JFK,2013,3,9,17,50.0,15.98,25.48,350.0,6.90468,,0.0,1024.6,10.0,2013-03-09 17:00:00
JFK,2013,3,9,18,48.92,15.98,26.52,360.0,8.05546,,0.0,1025.3,10.0,2013-03-09 18:00:00
JFK,2013,3,9,19,44.06,19.94,37.79,20.0,3.45234,,0.0,1025.6,10.0,2013-03-09 19:00:00
JFK,2013,3,9,20,39.02,32.0,75.69,130.0,8.05546,,0.0,1026.3,10.0,2013-03-09 20:00:00
JFK,2013,3,9,21,37.94,32.0,78.96,0.0,0.0,,0.0,1026.5,10.0,2013-03-09 21:00:00
JFK,2013,3,9,22,37.04,32.0,81.8,0.0,0.0,,0.0,1027.1,10.0,2013-03-09 22:00:00
JFK,2013,3,9,23,35.06,30.92,84.69,90.0,3.45234,,0.0,1027.3,10.0,2013-03-09 23:00:00
JFK,2013,3,10,0,35.06,30.92,84.69,70.0,4.60312,,0.0,1027.7,10.0,2013-03-10 00:00:00
JFK,2013,3,10,1,35.06,32.0,88.47,360.0,3.45234,,0.0,1027.6,10.0,2013-03-10 01:00:00
JFK,2013,3,10,3,30.92,28.94,92.26,60.0,5.7539,,0.0,1027.2,9.0,2013-03-10 03:00:00
JFK,2013,3,10,4,33.08,30.02,88.37,10.0,4.60312,,0.0,1028.0,10.0,2013-03-10 04:00:00
JFK,2013,3,10,5,33.08,30.02,88.37,20.0,3.45234,,0.0,1028.3,10.0,2013-03-10 05:00:00
JFK,2013,3,10,6,33.08,28.94,84.56,20.0,3.45234,,0.0,1028.7,10.0,2013-03-10 06:00:00
