Symbol,Price,Quarter
WBA,321.5480611620299,4
WM,282.6891280505124,4
WAT,317.2536157983641,4
WEC,199.81012989054756,4
WFC,175.5357625535484,4
WELL,206.485967187001,4
WDC,132.67162306984855,4
WU,218.1739909226222,4
WRK,311.786723784507,4
WY,358.727022205977,4
WHR,103.31241633469936,4
WMB,285.8142188388098,4
WLTW,367.1695578350401,4
WYN,171.37207668385818,4
WYNN,285.68508032994225,4
XEL,161.60955232648723,4
XRX,302.650362306951,4
XLNX,70.7438377093269,4
XL,300.2770918611643,4
XYL,265.9975663988066,4
YUM,213.1370889141915,4
ZBH,156.22898719695502,4
ZION,95.15846960479426,4
ZTS,359.10603321113257,4
